gene,pval,mean_leve,mean_grave,log2fc,log2fc_div
GABRG2,0.60075301928571,1.7453537785,1.7702260597068966,0.013011636505576574,0.020414109261059413
MRPL32,0.6007567469222697,7.259475366357143,7.334068635275862,0.012970835409713555,0.014748477320092617
FAM135B,0.6008008140247094,3.5141185821160716,3.4652811186379315,-0.01569331212842595,-0.02019048037584637
HEATR7A,0.6008358607853426,4.718041519080357,4.661693199387932,-0.014287522127213848,-0.017334055128503355
EML6,0.6008556033047368,3.868429615848214,3.7954900728793097,-0.0217782263448143,-0.027461846820708315
RWDD2A,0.6009145181276172,3.806150004767857,3.849691841758621,0.013011401613498563,0.016410545275207127
C11orf10,0.6009215750101149,8.044889454714285,7.995668956655172,-0.007872300073604954,-0.008853855272427725
NRAP,0.6009310834067556,2.729562589261905,2.6895068457586206,-0.015578445390229456,-0.021328117560010948
SCML1,0.6009390932176712,5.094108039571428,5.027682678568966,-0.015811607439912834,-0.018935960516141926
LOC339298,0.600971350608215,4.473094791267857,4.439226059862069,-0.008955456571569709,-0.010965154167005676
DPH1,0.6010086616770381,5.750298341169644,5.6995944255862065,-0.010877504433207008,-0.012777545995149174
AHCTF1,0.6010154209241428,6.8178746930416665,6.704946174045977,-0.020991582658254515,-0.024096333655357138
IPP,0.6010490536658042,3.753244505375,3.7990250221379305,0.01382871997224333,0.017490936536440634
C1orf190,0.6010634443810076,3.2898205053035716,3.3263404466551725,0.012229914016390175,0.01592696240900502
DENND1B,0.6010664577574721,3.8518186208928578,3.9445261682126436,0.02730665663565901,0.03431223911417684
PRKG1,0.6010868906683379,2.7046163425535714,2.6608034056551726,-0.017163842522821326,-0.023562037915815005
SAMD4A,0.6010936587911546,3.771761333089286,3.8704339604655176,0.029528437336720614,0.03725694412865897
SNX16,0.6010999808625803,3.6897892155803573,3.8639060278965514,0.052592274053621324,0.06652160489616177
SLCO4C1,0.6011575682779216,4.811703429723215,4.716079437275862,-0.023935118418601853,-0.028959705299159266
GNE,0.6012089929755384,6.4257808745,6.489640234896552,0.012353676751184484,0.014266717680228948
LOC157273,0.601247328551535,2.661033150035714,2.695373083172414,0.013469188493360873,0.018498496134285145
LOC474358,0.601337351191099,2.97136924175,2.9242748985517246,-0.017210395989585292,-0.02304895577870042
ZNF184,0.6013738434388156,5.246821694339286,5.309544309965518,0.014413463123654768,0.017144284571400725
ATP13A4,0.6015806745204328,2.6941191150059525,2.6538274535977013,-0.015821879532127214,-0.021739065348700758
TMEM189,0.6016140655605544,7.357362880410714,7.26048545,-0.016821211628759603,-0.019122737020011583
FAM111B,0.6017221614508614,2.4428436618571427,2.480770961362069,0.015806216036023724,0.02222700735911298
USH1G,0.6017360795258286,3.648463465125,3.608457651172414,-0.012469923423077844,-0.015906683609001063
PRKACA,0.6018068275480719,5.756386369553572,5.591520873775863,-0.035640452878804574,-0.041922684883844305
ZNF445,0.6018915976815736,6.852445569205358,6.911615829517243,0.010830336149599606,0.01240406657794828
SYN3,0.6019525946073774,2.7558443289642858,2.728327709413793,-0.01060859350665977,-0.014477453816827787
KLK10,0.6019669649324147,2.7579522844732147,2.6828830104310346,-0.02911117900109339,-0.03981335096681295
POM121,0.6020072498638531,6.3281082060595235,6.2196326545977,-0.021515373712881036,-0.024944894980913415
DONSON,0.60212140145627,5.309162116125,5.251931106965516,-0.013146541145343527,-0.015636203485725243
FOXRED1,0.6021457186222713,6.14586340892857,6.101356136448278,-0.009013777033799908,-0.01048576025270303
DGKG,0.6021666056241641,3.7937833023660708,3.847339208568965,0.016028348347900234,0.020223757810835158
CISD2,0.6023199286271466,7.131627763642858,7.004064047568967,-0.022811463795946008,-0.02603912691766507
MAX,0.6023731760386515,8.441274849825001,8.355575705206897,-0.013155245051900355,-0.014721665038461295
LOC149703,0.6024066929547103,2.4823349971071424,2.449113723689655,-0.013829297550036035,-0.019438057321446604
THOC7,0.6024730315471944,6.879381204607142,6.93986455124138,0.011032061931658177,0.012628703906014454
GPR108,0.6025638085256708,7.327164866303572,7.375185643827585,0.008295781895313326,0.009424286804442825
TAF12,0.6025645751237962,6.701299269517857,6.764165833000001,0.011729072269833996,0.01347119281327756
SH2D2A,0.6025751033411666,5.910229705392857,5.830716577275863,-0.01669673596838095,-0.019541005748584587
ENPP7,0.6025881494064391,6.155837860803572,6.208040913517243,0.010486501319346697,0.012182832618858561
LOC100131303,0.6025991923640122,3.1859640523214288,3.146684345413793,-0.01360169190274707,-0.017897524566169512
GPR137C,0.6026018299485423,1.3716920576785714,1.3424877288965522,-0.017875211052054807,-0.031047734285854212
AGMAT,0.602606019295731,3.461984810035714,3.4082235856551715,-0.017488202775278072,-0.02257941260080361
CREM,0.6026459798770477,4.084771687520833,4.135075868155172,0.014202595030306409,0.017658356188815373
DKFZp434J0226,0.6026683650718307,2.7792524705714285,2.820854848103448,0.015794551502998244,0.021435534889802106
RIN1,0.6026959299296628,5.154577054357142,5.202869418965516,0.01127603664114396,0.013453443374037208
NIPAL3,0.6027444676209475,6.427124392040178,6.331621531525862,-0.018671427386022454,-0.021598372981655317
TMEM184B,0.6027913945709281,6.4492149849821425,6.405596641999999,-0.008472426247678744,-0.009790607664526496
FBXL8,0.6028573740840136,4.552212006303572,4.599026025793103,0.012113229102964862,0.014760613302348782
BAP1,0.6029142161101412,5.047530026526786,4.927798824706896,-0.02884954047214805,-0.03463422800070432
PDCD11,0.6029848242110487,5.952681289919644,5.877623230810345,-0.01565937360684888,-0.018306771809686623
LOC440248,0.6029968774381873,2.9898647834642853,3.0599517738620694,0.025122736124334244,0.03342867554798375
ASPSCR1,0.6029970208703546,4.924704858767858,4.873211103379311,-0.01259379326375143,-0.015164545159164653
CKAP2,0.6030429875967125,2.311938440544643,2.392414357517241,0.034636537334524764,0.04936429670239272
ZNF264,0.6031769155916826,5.181336121630953,5.062941223850575,-0.027900879853414384,-0.033348440612173694
GPR120,0.6031875404423869,1.7387954954821427,1.7163904632413793,-0.011850672332581969,-0.018710473099479458
ADAM5P,0.6031966137719476,2.0039473349375,1.9739078204482754,-0.01449958965278042,-0.021789975121214767
SLCO1B3,0.6032107979332965,2.725734298,2.7638778493103446,0.01469501678148566,0.020048920199666125
GNRH1,0.6032134689043431,4.016448450142858,3.9357036360000004,-0.023410554430403963,-0.029298772286204162
NR1H4,0.6032143611861657,2.044539760654762,2.0122378105172416,-0.0153884816027825,-0.022975303605017223
EBF4,0.6032175935319246,4.415543299464285,4.374467526206896,-0.010984252305777709,-0.013483543288385911
MYOZ3,0.6033349359728453,4.217734865632143,4.162457109213793,-0.015365746438519512,-0.019033001143993217
H2AFV,0.6033570949416368,6.210519214035714,6.1475488145948285,-0.012654580726011222,-0.014702600608671455
UTP20,0.6033590878014337,4.854615117571429,4.800618998517241,-0.0133674690239034,-0.016136479835946186
PLA2G15,0.6034042972862688,3.9201848214642863,3.963824471724138,0.012739590636648757,0.015971404313323598
LOC100292488,0.6034613877796802,4.404962669160715,4.359519244655173,-0.012181058629622044,-0.01496074527565524
SPRR1B,0.603478982106175,2.4694777224285716,2.4247537116551725,-0.018718261580364715,-0.026367737411360934
C9orf79,0.6035320487687117,3.9014760455267856,3.82509792912069,-0.022658048969171674,-0.028523358334152784
RAB10,0.6036676528495477,8.912810761678571,8.962056652913793,0.0071494261556046546,0.007949371726879822
RAB32,0.6036895513516183,6.4112780016607145,6.344384810155172,-0.013080691530457766,-0.015131688848542343
MRPL17,0.6038178296335467,5.922536566142857,5.865759529034483,-0.011881440937900667,-0.013897272787761313
PCLO,0.6038273628413559,2.3614208453095236,2.397840139206896,0.015546801130774002,0.022080302166094017
LOC100287627,0.603859339659405,3.270277257232143,3.355696453551724,0.028573673749972883,0.03719926574910433
LOC100289473,0.6039009552292156,1.9973300525892859,2.025277358689655,0.013389459604856935,0.02004674308696881
SCARB1,0.6039065781649349,3.797327417754464,3.8337724978706897,0.01091866718842116,0.013780329622725417
GSX2,0.6039708918494795,3.1682183252321425,3.2074489501724135,0.013514921281294168,0.017754547067403276
C14orf50,0.6039908671632426,2.941101183125,2.9025499156551726,-0.014181704299418563,-0.019035540741327527
TACC1,0.6040351474202692,7.353836765952381,7.275143274660919,-0.013654662747586865,-0.01552149287368235
USP10,0.6040519159253341,6.197675666669643,6.028148068,-0.034386508517618264,-0.040012404627747154
CLEC4E,0.6041445146628627,8.771145061107143,8.969447246448278,0.028985878298267043,0.03225388312561224
ZCCHC6,0.6041559644216545,8.223013153057144,8.317949864710343,0.014774412740050202,0.016560852827729098
C19orf47,0.604180826605482,4.019617846910714,3.991805246948276,-0.008015884033607978,-0.01001701215096601
TMEM141,0.6041984911180418,6.256578153375,6.285877626034483,0.005813359413665786,0.006740351577038564
VN1R4,0.6042150030355731,3.567758313785714,3.5336705856896544,-0.010806748428571655,-0.013850332007414614
MELK,0.6042156691642828,1.9840726230357144,1.9499609309310346,-0.016586799073025515,-0.025019614992108308
GPHB5,0.6042958494606355,2.5000526587857146,2.4613489873448278,-0.016042220526907958,-0.022509255061270127
MT1P2,0.6043503827243738,7.2602748272142845,7.321967162655172,0.010734813434567503,0.012207143109214747
ORF1,0.6043564403587807,3.811006315392857,3.753319476293104,-0.01740332308262671,-0.022004903661156306
C17orf91,0.6043656947900422,6.5983158028928575,6.530114062620688,-0.013007956533885423,-0.014989636786308746
ZBTB47,0.6043752013060668,4.821798819321428,4.775102449425288,-0.011618445965413393,-0.014039772019268646
DDX26B,0.6044343995383474,6.897012021964286,6.958988161413793,0.011278143712321054,0.012906071614061114
TPSG1,0.6044349201508955,3.9750817698928573,3.942565707034482,-0.0094600923919832,-0.011849738574879105
MARVELD1,0.6044791326937463,5.928603090714286,6.0320296012758625,0.02137663057471917,0.024951294302999086
GRIA3,0.6046106222461485,2.6373669612607142,2.715801443013793,0.030778930548505334,0.042279684809728914
PDGFRB,0.6046505838204024,5.044172064107143,5.078858401931035,0.008255682316489654,0.009886763371337391
C19orf40,0.604745552101821,5.679179460089285,5.722851770655174,0.009402462627849939,0.011051738539618959
DGCR10,0.6047509244711603,3.304674760071429,3.2652618855517237,-0.013269913618099594,-0.017309585706575793
RIOK1,0.604775575986939,6.016717512446428,6.08495200213793,0.013961797657011221,0.016269259875842643
SLC17A3,0.6048295118928922,1.6881074828749998,1.6536475203448275,-0.018614072225463518,-0.029755011536603496
HOXA5,0.6048523764226577,2.6810359808035713,2.7340214132758622,0.02061834931100348,0.02823396127971898
SHANK3,0.6048874670949559,2.6077883588928574,2.5696630884827587,-0.015326792880746565,-0.021247570667981417
RRN3P1,0.6049121949785745,5.833078812571428,5.72501928808046,-0.02299736143928488,-0.02697701321107621
DNAJC12,0.6049701509827312,2.472602962922619,2.424380133448276,-0.02017460959032058,-0.0284146726746169
RABIF,0.6049814354410981,5.621441504669642,5.535681682827586,-0.018807610167946187,-0.02217914141074859
VSNL1,0.6050414192866476,2.109427932785714,2.13806925212069,0.013228010395478051,0.019456783071945857
CPEB1,0.6050656204004583,2.518231413607143,2.489100948896552,-0.011995040880759422,-0.016786124050799545
IGHE,0.605191371162072,4.775708395964285,4.814533377482759,0.009665513266124304,0.01168123090744094
LOC90586,0.6052113121350402,5.615830943196428,5.65239151548276,0.007950709296586478,0.009361892102057262
SOS1,0.605225551884252,5.644256496178572,5.77055527622069,0.02716639051282499,0.03192659911858767
CEACAM6,0.6052622941289963,4.261841101151786,4.3717496704827585,0.029824392964880708,0.036733989065541386
JUN,0.6052988979847724,4.439587677779762,4.507802942287356,0.017979644828876484,0.021998755807982995
C1orf74,0.6053471358866731,2.7124710031785715,2.6792259257241384,-0.01297748872767901,-0.017791473392130913
NUDT16L1,0.6053622863727329,6.982252467839286,6.933888874275861,-0.008767719492436932,-0.010027808110436026
PRR14,0.6054503628281341,6.76186499354762,6.659034040609196,-0.019240889196435518,-0.022108296720884237
BZRAP1,0.6054522367233128,4.542786907767857,4.48461499686207,-0.015221192915715775,-0.01859349786973475
TAF1B,0.6054718228174418,3.840193615702381,3.89046520505747,0.014906949111937351,0.018763625892876456
ZNF124,0.6055146560227751,3.9752573470625,3.905749619931034,-0.020297548149867062,-0.02544879198097958
SHISA3,0.605590117861978,1.6808664117678573,1.7030684185172411,0.011898697740940545,0.018931324780042513
CDC6,0.6055987487929095,2.179822520892857,2.2247896836206897,0.020258828051570532,0.02945828311129635
APLF,0.6056097939582719,3.24917495875,3.208602557103448,-0.013841473492307355,-0.01812833368259973
CCL20,0.6057411627755691,3.8254603803214287,3.8711349087931035,0.013591348531786451,0.0171232049481464
SHE,0.6058025521659398,3.3292106060714284,3.2811476176896552,-0.016106404259530027,-0.02097963667930373
LOC100127950,0.6058749374333944,1.5685698384821427,1.6068643596206895,0.02135021793782066,0.03479838712621403
LRRC28,0.6058894393988821,3.586908316357143,3.5040740617931037,-0.026291520691013925,-0.033707601636438655
ATF4,0.6059336894103248,10.012495471589286,9.985770243827584,-0.0035054011098942794,-0.003855972018752367
DRG2,0.6059757432221922,5.671044015723214,5.644418048775862,-0.005769713658653419,-0.0067895099911264275
TIFA,0.6060034078373611,6.032494680125,6.298467760206897,0.053557060304912696,0.06224616605732393
RASGRP2,0.6060138266976107,7.6176204974464286,7.539366901956896,-0.013160452285255086,-0.01489703385992631
NKPD1,0.6060604403881948,5.000940910589286,4.961051761827585,-0.009621823385257855,-0.01155354888440343
LRRC8D,0.6061239842977084,8.230188790410713,8.194410633137931,-0.0056030564098774605,-0.006285334622963637
WDR46,0.6061352549025263,5.646740975785714,5.600291714931036,-0.010117343934667566,-0.011916476305328296
DBF4B,0.6061773310514225,3.637169229678571,3.59920783337931,-0.011858984575555453,-0.015136640919376785
COL3A1,0.6062663295379458,2.2661979755803574,2.3019093400775863,0.01568826868347517,0.022557113694723966
PL-5283,0.6063416930420742,6.539886561098214,6.4063521346551715,-0.025779674053582724,-0.029762511220236213
PRKD1,0.6064289093987927,1.7337737109375,1.7652398510172413,0.01651079387731258,0.025948609374499356
CDCA8,0.6065337679215947,3.7599141688571427,3.811392660172414,0.01551898431344334,0.019618517719931075
DGAT2,0.6066428576925713,8.107163521830357,8.027620722741379,-0.01265598048102401,-0.014224786613786978
PGM2,0.6067957383272911,7.148068693821428,7.194246330942528,0.008153119711569179,0.009290059263571716
FLJ33360,0.6068321282616319,2.5412293891607143,2.580213255137931,0.01579522429000968,0.021963700581256403
EVC,0.6068429316303756,4.249739576351191,4.190705644781609,-0.01631517932180193,-0.0201812456311478
FAM193B,0.606855031446656,4.815314239607143,4.71468558613793,-0.025183026492761496,-0.030468385699210745
ACTR6,0.6069213573328477,5.009078921035714,5.082279423206897,0.017468226258744668,0.020930354500234286
RTN3,0.6069475530030153,10.713469547276787,10.677515210034484,-0.004435143319347912,-0.004849818133607817
KCNB2,0.6071410222359482,2.7026936435267856,2.748545055413793,0.017755555063344808,0.02427014051444428
C9orf78,0.6071671192127575,9.629568024375,9.567825463551722,-0.008404423711031228,-0.009280009132464396
SLC16A10,0.6071693382711187,2.7096282681785717,2.777169421465517,0.026030870471871692,0.03552024865020371
SCHIP1,0.6071943724297951,2.493711337178571,2.4560982485517244,-0.015616182167195403,-0.021926201400011072
PDZRN4,0.6072119099182365,1.3485048373035713,1.3741846585517241,0.015689583631155024,0.027215185179278702
CTNS,0.6072375846579401,4.621505769470239,4.518619772068966,-0.0266491321263298,-0.03248082038072674
NCRNA00204,0.6072474938990154,7.470804824535715,7.514586624482761,0.007437441255770505,0.008430072127410046
C22orf27,0.6073647619190293,5.732586081410714,5.796571338517242,0.013646363704703734,0.016013687302858605
C17orf88,0.6073761940370384,3.57940439025,3.53803986137931,-0.013090688238825976,-0.016769242006160298
BNC1,0.6074387590091015,1.4346454598035712,1.4127314189827587,-0.013044371911697494,-0.022207037281107272
SPC24,0.6074659064003258,2.6660915989464287,2.629371470206896,-0.014523106895628413,-0.02000837171908285
LOC1720,0.6075290683713602,1.6006869344107142,1.5680040681034484,-0.018245253028038366,-0.029761867774911552
PLK5P,0.6075471953733274,3.446234434767857,3.3981399646551727,-0.015690502080308644,-0.020275569839907394
FAAH2,0.6075497754981516,5.398561486017857,5.356366451862069,-0.00954529714165897,-0.011320369456193026
SKIV2L,0.6075592401567655,6.615352786232143,6.580422495517242,-0.006632612685627315,-0.007637880127449048
PLIN5,0.6075776495147023,5.379234656657737,5.3318912955172415,-0.01074686041703199,-0.012753556898126196
PTP4A1,0.6076008093692075,6.100185391960714,6.227760679041379,0.02569204228371591,0.029860416887946283
NSL1,0.6076139856079892,6.287852920309524,6.359495727724138,0.0141130725712455,0.01634490064346365
SLC6A17,0.6076145760203588,3.8442513509910716,3.7805125824137926,-0.019108406247270615,-0.024120811658544763
ERP44,0.6076641403087704,6.839717106714285,6.960265497873564,0.022014953458961983,0.025205682491852725
ENHO,0.6077845832994078,4.459279733267857,4.507451121413793,0.012674163463045396,0.015501143617981217
NTSR2,0.6078200876369748,2.457757064464286,2.4902611846551723,0.013498489332036234,0.018954743172550657
MAPK1,0.6078988188445587,7.287615467545918,7.224251460596059,-0.01107268944608819,-0.012598726270186102
CCR10,0.6079752627320754,3.8545072873035715,3.897109160482759,0.012605479821774068,0.015857887293531443
PGAM2,0.6080777611698077,4.2751073066071426,4.321109131310345,0.012526550718897411,0.015441034642711893
SECISBP2L,0.6081073415297399,6.410890212080356,6.362620514499999,-0.009427508791856276,-0.010903624899560163
RMND1,0.6081193453606912,4.807617849232143,4.858078486603449,0.012480997831735952,0.015063575380005969
C9orf98,0.6082125257340607,2.5476880133571425,2.501026475017241,-0.019101171839412956,-0.026668288326170467
C22orf30,0.608280584285213,5.6642714976026785,5.549889079603449,-0.02497670100217153,-0.029431479795291173
DHX30,0.6082947027327981,5.28893072253869,5.226222284454023,-0.014457659401745815,-0.01720759081986432
KRT78,0.6083993054609057,3.2509601595089284,3.306171530086207,0.018617050375129285,0.0242957002481081
CTNNA2,0.608421468080572,3.2684942141607145,3.303219093551724,0.011689071613510293,0.015246519500877726
GRIN1,0.6085638717067701,3.7006667959571433,3.639572750551724,-0.018873463132,-0.02401614039030066
FLJ38717,0.6085669384815604,7.786049870607142,7.745688824448276,-0.006642670760962588,-0.0074980417004662635
TBC1D2B,0.6085690548636304,5.926802705142857,5.8151120397471265,-0.023452207414024873,-0.02744704466533359
TCF7L2,0.6085849262622545,6.299757388043367,6.390434321004927,0.017810635230851357,0.02061771657918783
BCL7C,0.6087012468130565,4.6297184499821435,4.6620337518965504,0.008257576372987963,0.010034988616281333
CDKN2BAS,0.6087292496316534,2.259814960375,2.2115981776206897,-0.021498673979765126,-0.031115357783958356
ARRB1,0.6087398805391804,6.552693831107144,6.628321552321837,0.01437435352069727,0.01655546746404566
SOCS3,0.6087735608069849,5.649265577005953,5.797074554333334,0.03171894600708214,0.03726171512785328
GNMT,0.608786976498125,4.641855389696429,4.580846172482759,-0.01568580643470341,-0.01908746118254202
SLC25A46,0.608838887551842,6.843683934241071,6.893724806517241,0.009174821951459577,0.010510575750309163
FAM87A,0.6090338127034611,2.5910984739196428,2.552849869293103,-0.01544848781989594,-0.021455149054602614
FOLH1B,0.6090354695059992,2.6744915694464284,2.629899998896552,-0.01761483794828389,-0.024256713471860092
PIK3C2A,0.6090841569332555,3.7320975692499996,3.777959561233717,0.013914823100423135,0.017620555942353153
ATP5G1,0.6090902770393479,7.241046375482143,7.191493286310345,-0.008701054636720329,-0.009906818703347663
GPBP1L1,0.6091419986890876,6.802504131809524,6.933238829689657,0.023972765767946047,0.02746353022289981
CST4,0.6091495596950092,4.047487246160714,4.081651755103448,0.009732150883060342,0.012126562927850394
FDFT1,0.6091882117824899,8.206560374124999,8.0924200935977,-0.01799791552376151,-0.020206455112641797
AHCY,0.6091960131006515,6.010835015107142,5.970366720172414,-0.008351724346360001,-0.009745872197076613
LOC100128590,0.6093092394143087,5.581617392491071,5.468516364534483,-0.025007311138072197,-0.02953375842112935
LOC100288618,0.6093158074345006,2.8782321956785712,2.9162836944827584,0.014086094763870793,0.018948087739605927
GPM6B,0.6093528572992915,4.190911905602678,4.2219674195,0.008605452408209313,0.010651249749242045
ABI3BP,0.6094481801050646,1.5277345932440476,1.5048818920114941,-0.01310241122012168,-0.021743667877073523
TMC1,0.6094780205929218,3.29542009,3.356343662275862,0.02031853641320902,0.026428056296529483
NMUR2,0.6095040256321156,3.0127466995,3.045225396724138,0.011630000354375003,0.015469633609967844
C21orf116,0.6095362984756019,1.8792041436964284,1.8412237136551726,-0.019157652052389285,-0.02945687096550073
SIX6,0.6095403586681315,2.709332477660714,2.6659832177586207,-0.016959404873799322,-0.023269746994326955
KLC3,0.6095418961349306,4.449085310422619,4.371722554091955,-0.020629285356462024,-0.025306917123380106
MEPE,0.6096330420225349,2.5299397903035716,2.561157514137931,0.012702673335678982,0.017692932248001197
ADORA3,0.6097009419671714,4.493980811044643,4.573436704706896,0.02071532822844624,0.025284720312263902
EFR3B,0.6098409516999643,3.4485179549761904,3.408133343172415,-0.013156910217448026,-0.016994696207852926
SPRR3,0.6098458393286639,2.738822845285714,2.690027505844828,-0.01895254401751134,-0.02593502693255585
FLJ44653,0.6098930537093132,1.6001502725892858,1.5661112249655176,-0.019011300863279734,-0.031020720964007417
FRAS1,0.6099982379601575,2.574373289309524,2.6059314417011494,0.012681657623836218,0.017577866766836623
LRP10,0.6100425835797018,8.688222324565476,8.584018742712644,-0.015601242769848422,-0.017407794871325655
GOLPH3L,0.610128508137563,8.049919890392857,8.013692457413795,-0.005786794686559293,-0.0065072818468238066
DNAJB12,0.6101805973337924,5.874908780691965,5.79042431225,-0.017838844579917357,-0.020897380945679587
CBFA2T2,0.6102564305205911,5.4710824205535715,5.360743223282759,-0.024811705012252716,-0.02939325730237539
BICC1,0.610284272826672,2.3243856975714285,2.295667552793104,-0.01251705488979038,-0.01793574941148388
LOC338758,0.6103209368609116,5.4319847437321425,5.378479090172413,-0.01205152146366828,-0.014281158064842096
FAM49A,0.6103969702975796,8.068976953005953,8.123929898563217,0.008715548735518386,0.009792021546078245
ITPRIPL1,0.610502402721423,3.4456382675535715,3.374558212206897,-0.023253237863907206,-0.03007261057993694
LOC100288941,0.6105065150485665,2.4891286991607138,2.5742382707931037,0.034768999093032216,0.04850476912239522
FAM126B,0.610535346665406,7.375700854151785,7.522918152836206,0.025137561836555022,0.028512250644512474
PARD6A,0.6105531719716829,5.608698013982143,5.646267083931034,0.00817819672047504,0.00963146695555376
ADC,0.6106222316577055,3.7703442650535712,3.7299551296551723,-0.012266888438077217,-0.015537984691951206
HRASLS2,0.6106695394265143,3.4256851966250004,3.3953552144252876,-0.009921071735042197,-0.012830067162348305
PLEKHA6,0.6107075184273545,3.354972390625,3.2736450210862067,-0.02719649318507633,-0.03540300285409823
LRRC23,0.6109011281873664,3.1130499534285714,3.078830648499999,-0.012052985405674121,-0.015946213212196688
CHMP7,0.6109374989182434,7.553673935500001,7.510445765172413,-0.007309512762695647,-0.008279971134539193
ABTB1,0.6109616316482628,5.742995075689286,5.673673818503448,-0.014908368793799198,-0.01752011273799446
PICK1,0.6111407944339713,5.568618197660713,5.60816310451724,0.008659385169529354,0.010208928230124798
FAM69C,0.6111428411551287,2.603620190464286,2.5648167762758622,-0.01561903669391107,-0.021663239947726582
TCEB3C,0.6111630257884271,3.2083946800714287,3.167472003758621,-0.014097505173458647,-0.01851975765388806
SIRT2,0.6112273993960589,4.508900559928572,4.430106691879311,-0.020783876652017863,-0.02543424872989032
ARTN,0.6113664346410494,3.7808358582559523,3.736227292126437,-0.01352455635328731,-0.01712299373439818
MANEAL,0.6114686622470615,5.4103446538928575,5.373473777344827,-0.008322017170799167,-0.009865455055693782
APPBP2,0.6114791703904466,6.017447994794643,6.10672596237931,0.01823860239976849,0.021247337694052796
ADD1,0.611571268045094,7.137303765745536,6.992592808094828,-0.02588725620789445,-0.029551678542826906
LRP5L,0.6115914108965239,4.702936510285714,4.7866546118275854,0.021024564963616044,0.025455854087537998
CD2BP2,0.6116886827465293,7.537410702571428,7.506666160689654,-0.005204746091021839,-0.0058966808344609765
GPC2,0.6117143935270488,6.118175824089286,6.076483745206897,-0.00847489552285774,-0.009864841156574959
MLPH,0.611805959779491,3.2988129348571427,3.3468255343793105,0.016023860253684408,0.020846377590799284
UNC5A,0.6118859849317124,3.356953049258929,3.2599991115344826,-0.03246643722125642,-0.04228078820287691
JAM3,0.61200249453535,4.969676160505953,4.7960026352068965,-0.04259442030782479,-0.051319392918130056
CCRL2,0.6120146401030058,6.581608431214286,6.666610080827587,0.01608485982339758,0.01851315194531537
TPRA1,0.6120203294092565,4.076048262464285,4.0445644876551725,-0.008976063688821423,-0.011186769955997433
RBP2,0.6120568212228024,4.917340567071428,4.961068157275862,0.010621938338214676,0.012772500379243755
C7orf25,0.6121386827816964,5.475399959000001,5.55309625462069,0.017207417862547203,0.020328050669672727
LOC100132618,0.6121435205917671,3.839417471142857,3.88847976824138,0.014552483673468064,0.01831879527775873
TNRC6B,0.6121550745989032,7.508428605454082,7.462586010699507,-0.007794117967539371,-0.008835351847460574
TPP2,0.6121724414041485,6.302392524147321,6.2383563200431045,-0.01270709127099856,-0.014733652383740942
GLTSCR1,0.6122119223932789,5.581293262946429,5.5490344012413795,-0.007088900541492915,-0.008362706206579066
NIPAL1,0.6122833902829068,3.579033528357143,3.654954630913793,0.023723978082898167,0.03028343908920109
POU3F2,0.6123205064029161,3.4398113788482143,3.495309414396551,0.017922034224470362,0.023090715290778357
LOC401387,0.6123636258586964,1.5457932991964285,1.5177917963793106,-0.01595629985148528,-0.026373515347935455
SLC30A3,0.6123979499517282,4.4206513469285715,4.464646598448276,0.011661982451013131,0.014287027919708642
C7orf45,0.6124040427788162,2.2405274899107144,2.2706235150689658,0.01333702610654397,0.019250089564142585
FLJ39534,0.6124186312596196,4.397295439892857,4.360009603034483,-0.010001075015328986,-0.012285153187245271
ZNF391,0.6124373982821149,3.173425786566964,3.113921159741379,-0.020717970639586802,-0.027308686488001006
LOC100132273,0.6124663392543821,4.849775549142857,4.807650949413793,-0.010426523496618323,-0.01258582430116544
CRIP2,0.6125197010780801,3.6666590719642858,3.6211864720344837,-0.014126767781059701,-0.018003659759633264
NRK,0.6125903142548865,1.8017753844017856,1.8409582871379309,0.02003634811198096,0.0310377671678703
TBCE,0.6126232632637109,6.147459691160715,6.076517457913793,-0.01439103222387672,-0.0167456394805386
LYRM4,0.6126285339522267,5.98862793875,5.8997659842413785,-0.01846181081529119,-0.02156777266380614
MRPS14,0.612703455025658,6.863361457714285,6.909996508741379,0.008530885183920311,0.009769645734800847
CD96,0.6127133408478758,6.036894823517857,5.944798043396551,-0.019006209175930877,-0.022178866744342014
LOC220077,0.6127442577267295,3.8436554335714286,3.799190927586207,-0.013305029353355202,-0.016786794606421684
RHCG,0.6127942711304076,4.078026806392857,4.114180970517242,0.010235201872855537,0.01273399634013621
C8orf71,0.6128106226910217,2.059922474857143,2.0265547882068966,-0.01581863408492068,-0.023560863245257028
C3orf49,0.6128583049926397,2.4173148501785713,2.462171595586207,0.018814055903777716,0.026525917417237033
MRPS24,0.6129745419331185,7.554247119964286,7.498476617206896,-0.009436629111474026,-0.0106904500904997
CC2D1B,0.6130592072810321,5.484118991446429,5.455013844982758,-0.006490376413617049,-0.007677016117868105
EFCAB3,0.6131180032716089,2.7411434716785714,2.771432804586207,0.011633427882212777,0.01585418793431608
GTPBP8,0.6131186260323291,5.8323865561011905,5.742234721609195,-0.019162747024257687,-0.022474037218176018
C22orf45,0.6131200113025541,3.3880793786517858,3.3635969043620686,-0.008071787676382502,-0.010462853245932584
LOC100133991,0.6132882717128018,3.9464927724285714,3.994298777896552,0.013876162348211984,0.017371144889032773
G0S2,0.6134586309841978,6.585933361607142,6.521345555,-0.012335917875384794,-0.014218246683570548
